Transaction_ID,Customer_Name,Customer_Email,Product,Category,Quantity,Unit_Price,Total_Price,Transaction_Date,Store_Location,Payment_Method,,,
T000792,Sherry Lang,bmclaughlin@hotmail.com,Smartphone,Electronics,10.00,$765.56,7655.60,10/1/2024,Manchester,Debit Card,,,
T000793,Travis Powell,hannadavid@gmail.com,Tablet,Electronics,5.00,$448.05,2240.25,7/26/2023,Liverpool,Debit Card,,,
T000794,Nicole Tucker,cruztravis@gmail.com,Mouse,Electronics,1.00,$249.61,249.61,5/17/2024,Birmingham,Online Payment,,,
T000795,Leslie Beck,vicki92@miller.com,Monitor,Electronics,3.00,$496.10,1488.30,4/11/2023,Birmingham,Debit Card,,,
T000796,Christy Miller,juan25@hotmail.com,Mouse,Electronics,1.00,$130.20,130.20,1/23/2024,Birmingham,Online Payment,,,
T000797,Natasha Gibson,xjimenez@gmail.com,Mouse,Accessories,6.00,$637.01,3822.06,3/21/2023,Edinburgh,Credit Card,,,
T000798,Rebecca Liu,vhartman@richards.com,Monitor,Accessories,5.00,$951.65,4758.25,6/12/2024,Birmingham,Cash,,,
T000799,Bonnie Padilla,frenchjohn@garcia.com,Laptop,Electronics,9.00,$80.81,727.29,2/27/2024,London,Online Payment,,,
T000800,Jessica Wood,garnerbrandon@hotmail.com,Headphones,Accessories,5.00,$271.95,1359.75,10/27/2024,London,Online Payment,,,
T000801,Paul Horn,alexandra51@yahoo.com,Laptop,Electronics,9.00,$626.90,5642.10,5/31/2024,Liverpool,Credit Card,,,
T000802,Holly White,thomasvincent@yahoo.com,Laptop,Accessories,8.00,$840.54,6724.32,12/25/2023,London,Cash,,,
T000803,Matthew Bailey,mray@mills-espinoza.com,Monitor,Electronics,4.00,$516.69,2066.76,6/20/2024,Birmingham,Debit Card,,,
T000804,Randy Williams,stephaniewilliams@gmail.com,Smartphone,Electronics,4.00,$67.64,270.56,9/16/2024,Birmingham,Debit Card,,,
T000805,Mark Dorsey,carriefernandez@hotmail.com,Laptop,Electronics,8.00,$971.34,7770.72,4/14/2024,Birmingham,Credit Card,,,
T000806,Kristina Clark,elizabeth37@hotmail.com,Smartphone,Accessories,4.00,$895.15,3580.60,11/21/2024,Manchester,Cash,,,
T000807,Vincent Rivers,tracynguyen@williams.com,Headphones,Electronics,10.00,$367.04,3670.40,6/29/2023,London,Debit Card,,,
T000808,Andrew Herman,darrell86@hotmail.com,Smartphone,Accessories,10.00,$560.21,5602.10,5/1/2024,Edinburgh,Cash,,,
T000809,Elizabeth Barnett,robert88@wolfe-aguirre.com,Keyboard,Accessories,7.00,$759.42,5315.94,12/26/2024,Manchester,Online Payment,,,
T000810,Timothy Chavez,crystal88@hotmail.com,Tablet,Accessories,1.00,$45.54,45.54,7/16/2023,Manchester,Online Payment,,,
T000811,Mr. Eric Ellison Jr.,marklynn@gmail.com,Smartphone,Electronics,7.00,$723.46,5064.22,10/25/2024,Edinburgh,Online Payment,,,
T000812,David Simmons,daviskatelyn@yahoo.com,Keyboard,Electronics,9.00,$561.94,5057.46,6/15/2023,Birmingham,Cash,,,
T000813,Jennifer Berg,rhondarodriguez@hotmail.com,Keyboard,Electronics,4.00,$689.45,2757.80,9/25/2024,Liverpool,Debit Card,,,
T000814,Andrea Lopez,rhondamata@yahoo.com,Smartphone,Accessories,1.00,$950.10,950.10,2/2/2024,Liverpool,Credit Card,,,
T000815,Steven Bennett,trowland@hotmail.com,Laptop,Accessories,6.00,$197.72,1186.32,10/18/2023,Edinburgh,Credit Card,,,
T000816,Jonathan Lamb MD,brian56@hotmail.com,Monitor,Accessories,1.00,$847.07,847.07,3/5/2024,Birmingham,Debit Card,,,
T000817,Lindsay Stevenson DVM,lorimiranda@gmail.com,Headphones,Accessories,2.00,$860.23,1720.46,7/23/2024,Birmingham,Credit Card,,,
T000818,Lisa Stokes,lori38@gmail.com,Tablet,Accessories,7.00,$484.84,3393.88,11/19/2024,Manchester,Credit Card,,,
T000819,Paul Lee,jonesmelinda@gmail.com,Mouse,Electronics,4.00,$472.05,1888.20,12/8/2024,London,Online Payment,,,
T000820,Ronald James,nguyenkarina@yahoo.com,Keyboard,Electronics,7.00,$668.80,4681.60,11/11/2023,Birmingham,Debit Card,,,
T000821,James Turner,samantha37@evans-cruz.com,Keyboard,Accessories,5.00,$670.19,3350.95,3/8/2024,Liverpool,Credit Card,,,
T000822,Rachel Dominguez MD,jennifer68@parker-jackson.com,Keyboard,Accessories,10.00,$818.07,8180.70,3/20/2023,Birmingham,Debit Card,,,
T000823,Kelly Chapman,madeline49@gmail.com,Keyboard,Electronics,5.00,$186.18,930.90,8/11/2024,Manchester,Debit Card,,,
T000824,David Parker,zday@gmail.com,Laptop,Accessories,1.00,$232.81,232.81,1/18/2024,London,Online Payment,,,
T000825,Catherine Calderon,uperry@mills.info,Smartphone,Electronics,5.00,$562.59,2812.95,4/19/2024,London,Cash,,,
T000826,Christina Hicks,timothy21@johnson-hall.info,Mouse,Electronics,1.00,$919.20,919.20,1/10/2024,Edinburgh,Cash,,,
T000827,Matthew Lee,wanda75@yahoo.com,Laptop,Accessories,8.00,$574.41,4595.28,2/21/2024,Edinburgh,Credit Card,,,
T000828,Mary Warner,pwhitaker@hotmail.com,Smartphone,Electronics,1.00,$998.37,998.37,3/18/2024,Liverpool,Credit Card,,,
T000829,Jose Sweeney,moniquegoodwin@whitehead-fox.com,Mouse,Accessories,3.00,$122.40,367.20,11/1/2024,Liverpool,Debit Card,,,
T000830,Matthew White,melvinjimenez@brown.com,Monitor,Accessories,2.00,$886.57,1773.14,8/28/2024,Edinburgh,Cash,,,
T000831,Donna Martin,rojasmatthew@hotmail.com,Laptop,Electronics,5.00,$874.23,4371.15,5/3/2024,Manchester,Online Payment,,,
T000832,Victoria Cortez,alexislopez@gonzales.com,Keyboard,Electronics,9.00,$128.78,1159.02,1/2/2024,Edinburgh,Cash,,,
T000833,Lindsey Frost,knightbilly@watkins.net,Tablet,Accessories,6.00,$619.88,3719.28,11/16/2024,Liverpool,Cash,,,
T000834,Bradley James,jason09@rojas.com,Headphones,Electronics,1.00,$764.82,764.82,10/11/2024,Birmingham,Online Payment,,,
T000835,Kristy Perez,scottrodriguez@gmail.com,Monitor,Electronics,5.00,$793.99,3969.95,10/30/2023,London,Cash,,,
T000836,Jennifer Garrett,vpetersen@rogers-sharp.com,Smartphone,Accessories,10.00,$706.89,7068.90,9/15/2024,Edinburgh,Online Payment,,,
T000837,Adam Young,brandonhardy@nelson.net,Headphones,Accessories,4.00,$67.18,268.72,3/27/2024,Edinburgh,Cash,,,
T000838,Joshua Gomez,davismarissa@ewing-thompson.com,Smartphone,Electronics,5.00,$64.62,323.10,8/19/2024,Liverpool,Online Payment,,,
T000839,Maurice Sutton,smithrobert@kelly-lewis.com,Headphones,Electronics,10.00,$386.84,3868.40,7/6/2024,London,Credit Card,,,
T000840,Amber Smith,ellisdarren@hotmail.com,Mouse,Electronics,3.00,$238.52,715.56,12/3/2024,Liverpool,Debit Card,,,
T000841,Cheryl Santiago,copelandemily@jacobson-wolfe.com,Tablet,Accessories,10.00,$77.68,776.80,3/6/2023,London,Cash,,,
T000842,Karen Robertson,wthomas@yahoo.com,Smartphone,Electronics,3.00,$347.67,1043.01,12/6/2023,London,Credit Card,,,
T000843,Janice Frederick,colonjames@kaiser.org,Monitor,Accessories,6.00,$476.16,2856.96,11/30/2024,Birmingham,Credit Card,,,
T000844,Bryan Hamilton,tylerrodriguez@morrow.com,Headphones,Accessories,10.00,$804.54,8045.40,7/12/2024,Liverpool,Credit Card,,,
T000845,Jesus Moreno,benjaminbrown@johnson.com,Mouse,Accessories,4.00,$697.17,2788.68,7/5/2023,Birmingham,Debit Card,,,
T000846,Amanda Butler,alicecastillo@burke-jones.net,Headphones,Accessories,3.00,$375.55,1126.65,3/31/2023,Liverpool,Debit Card,,,
T000847,Glenn Butler,jwilliams@smith.com,Monitor,Accessories,1.00,$607.27,607.27,1/13/2025,London,Debit Card,,,
T000848,Thomas Allison,jamie07@taylor.com,Smartphone,Electronics,8.00,$222.40,1779.20,2/5/2023,Edinburgh,Online Payment,,,
T000849,Danielle Harding,rmiller@patrick.net,Tablet,Accessories,6.00,$817.48,4904.88,8/10/2024,Birmingham,Credit Card,,,
T000850,Linda Krause,teresajohnson@sanders-wiggins.biz,Headphones,Electronics,9.00,$349.69,3147.21,4/1/2023,Manchester,Online Payment,,,
T000851,Patty Stokes,mglover@fields.biz,Keyboard,Electronics,9.00,$134.53,1210.77,4/25/2024,London,Cash,,,
T000852,Madison French,regina54@gmail.com,Headphones,Accessories,9.00,$916.82,8251.38,9/22/2024,Manchester,Credit Card,,,
T000853,Kimberly French,cindy90@hotmail.com,Laptop,Electronics,5.00,$764.07,3820.35,5/22/2024,Birmingham,Online Payment,,,
T000854,Mary Hoffman,robert30@gmail.com,Keyboard,Electronics,1.00,$282.80,282.80,12/18/2023,Edinburgh,Online Payment,,,
T000855,Catherine Nelson,josephcunningham@rubio.com,Mouse,Accessories,9.00,$788.12,7093.08,1/18/2024,Birmingham,Cash,,,
T000856,Valerie Cardenas,joshua49@yahoo.com,Smartphone,Accessories,9.00,$924.42,8319.78,9/3/2024,Liverpool,Debit Card,,,
T000857,Kayla Strickland,qwarren@hotmail.com,Laptop,Accessories,6.00,$393.36,2360.16,1/2/2024,Birmingham,Debit Card,,,
T000858,Jose Stevenson,kimberly09@payne.com,Monitor,Electronics,7.00,$411.64,2881.48,4/23/2023,Liverpool,Online Payment,,,
T000859,Michelle Keller,ndavis@hotmail.com,Tablet,Accessories,1.00,$695.20,695.20,3/10/2024,Birmingham,Credit Card,,,
T000860,Jon Price,goodwinjames@hotmail.com,Mouse,Electronics,7.00,$971.35,6799.45,10/2/2023,Edinburgh,Online Payment,,,
T000861,Zachary Hall,alicia74@morales.net,Keyboard,Accessories,7.00,$606.14,4242.98,8/26/2023,London,Online Payment,,,
T000862,David Castillo,kaneholly@hotmail.com,Monitor,Accessories,10.00,$663.46,6634.60,11/30/2024,Edinburgh,Online Payment,,,
T000863,Andrew Zhang,williamtorres@hotmail.com,Headphones,Accessories,8.00,$419.93,3359.44,3/16/2023,Liverpool,Debit Card,,,
T000864,Mary Smith,michellemckinney@kelly-roberts.info,Mouse,Electronics,10.00,$568.88,5688.80,5/7/2024,Edinburgh,Cash,,,
T000865,Laura Peterson,qmorris@johnson.com,Headphones,Electronics,4.00,$287.64,1150.56,11/18/2024,Liverpool,Debit Card,,,
T000866,Amy Johnson,flowerselizabeth@burnett.com,Keyboard,Accessories,4.00,$871.01,3484.04,12/12/2024,Birmingham,Debit Card,,,
T000867,Anthony Campbell,danasantiago@gmail.com,Laptop,Accessories,8.00,$779.67,6237.36,6/18/2023,Edinburgh,Cash,,,
T000868,Kathleen Perez,smithcharles@delgado.org,Headphones,Accessories,4.00,$686.79,2747.16,5/15/2023,Manchester,Credit Card,,,
T000869,Michael Li,dennis06@wright.com,Mouse,Accessories,9.00,$205.90,1853.10,7/8/2023,London,Debit Card,,,
T000870,Brian Willis,zbrown@gmail.com,Headphones,Electronics,4.00,$500.58,2002.32,11/24/2023,Birmingham,Debit Card,,,
T000871,Ashley Patton,brett29@matthews.com,Laptop,Electronics,6.00,$244.20,1465.20,12/23/2024,Liverpool,Online Payment,,,
T000872,Monique Young,blairnicole@hotmail.com,Monitor,Accessories,9.00,$803.21,7228.89,5/9/2024,Birmingham,Credit Card,,,
T000873,Cynthia Roberts,mccarthylaura@hotmail.com,Tablet,Accessories,7.00,$703.94,4927.58,5/18/2024,Liverpool,Online Payment,,,
T000874,Holly Burnett,andreafloyd@roberts.com,Mouse,Accessories,3.00,$548.75,1646.25,9/20/2024,Liverpool,Credit Card,,,
T000875,Leslie Mcdonald,bgonzalez@hotmail.com,Laptop,Accessories,3.00,$960.74,2882.22,1/19/2023,Birmingham,Credit Card,,,
T000876,William Black,john34@gmail.com,Tablet,Accessories,9.00,$91.76,825.84,10/9/2023,Edinburgh,Debit Card,,,
T000877,Paula Fitzgerald,seth31@gmail.com,Headphones,Accessories,3.00,$760.08,2280.24,10/17/2023,Manchester,Debit Card,,,
T000878,Erik Hill,jkirk@smith.biz,Laptop,Electronics,7.00,$651.53,4560.71,11/7/2023,Liverpool,Debit Card,,,
T000879,Christopher Matthews,jdixon@hotmail.com,Keyboard,Accessories,6.00,$643.95,3863.70,12/24/2024,Manchester,Credit Card,,,
T000880,Adam Jones,gbarron@hotmail.com,Laptop,Electronics,4.00,$112.94,451.76,12/7/2023,London,Credit Card,,,
T000881,James Larson,james31@hotmail.com,Keyboard,Accessories,2.00,$837.45,1674.90,10/27/2024,Edinburgh,Cash,,,
T000882,Sarah Lee,amanda40@gmail.com,Smartphone,Electronics,1.00,$655.14,655.14,10/2/2023,Birmingham,Online Payment,,,
T000883,Tiffany Brown,steelecatherine@hotmail.com,Tablet,Electronics,3.00,$95.56,286.68,3/5/2024,Edinburgh,Online Payment,,,
T000884,David Miller,robertopierce@gmail.com,Tablet,Electronics,4.00,$169.97,679.88,2/14/2024,Manchester,Cash,,,
T000885,David Young,ecabrera@hotmail.com,Mouse,Electronics,3.00,$921.21,2763.63,12/10/2024,Birmingham,Credit Card,,,
T000886,Dr. Samuel Bowen,erica06@houston.com,Headphones,Electronics,2.00,$71.89,143.78,6/27/2023,Birmingham,Debit Card,,,
T000887,Dawn Dougherty,hensondawn@hotmail.com,Laptop,Accessories,4.00,$723.40,2893.60,6/1/2024,Liverpool,Cash,,,
T000888,Anthony Wood,rpeterson@lopez.com,Headphones,Accessories,5.00,$645.66,3228.30,7/12/2024,Liverpool,Debit Card,,,
T000889,Christopher Willis,edward23@butler-orr.com,Keyboard,Accessories,7.00,$294.98,2064.86,6/25/2024,Liverpool,Credit Card,,,
T000890,Kyle Martinez,timothyandrade@hotmail.com,Keyboard,Electronics,10.00,$255.56,2555.60,7/19/2024,London,Credit Card,,,
T000891,Bryan Johnson,debbienewman@yahoo.com,Headphones,Electronics,6.00,$101.29,607.74,3/6/2024,Liverpool,Debit Card,,,
T000892,Sandra Turner,paulgraham@yahoo.com,Monitor,Accessories,1.00,$893.01,893.01,4/29/2024,Edinburgh,Online Payment,,,
T000893,Kevin Myers,rhondawallace@williams.biz,Tablet,Accessories,2.00,$614.44,1228.88,6/13/2024,Birmingham,Online Payment,,,
T000894,Sheri Schmitt,nancyhill@mcclure-peters.com,Tablet,Electronics,10.00,$821.54,8215.40,4/9/2023,Manchester,Credit Card,,,
T000895,Dustin Zavala,longbrenda@yahoo.com,Tablet,Electronics,9.00,$774.17,6967.53,4/4/2023,Birmingham,Credit Card,,,
T000896,Jerry Lutz,nancyprice@robinson.com,Laptop,Accessories,9.00,$898.79,8089.11,6/8/2024,Manchester,Cash,,,
T000897,Jesse Ross,tayloramy@stafford.org,Smartphone,Electronics,4.00,$753.82,3015.28,5/12/2023,Birmingham,Cash,,,
T000898,Robert Ramirez,floydrachel@jones.com,Laptop,Accessories,3.00,$798.34,2395.02,10/18/2023,Liverpool,Credit Card,,,
T000899,Mary Mills,vcarson@day.biz,Smartphone,Electronics,1.00,$234.05,234.05,11/12/2023,London,Cash,,,
T000900,Tina Wilson,cassandra53@contreras.com,Headphones,Electronics,8.00,$587.27,4698.16,7/30/2024,Edinburgh,Debit Card,,,
T000901,Jennifer Cook,keith00@johnson-roberts.com,Headphones,Accessories,2.00,$25.95,51.90,2/9/2023,Birmingham,Cash,,,
T000902,John Matthews,weberrebecca@gilbert-ruiz.net,Smartphone,Accessories,5.00,$684.01,3420.05,6/30/2023,London,Online Payment,,,
T000903,Todd Ellis,audrey21@yahoo.com,Monitor,Electronics,7.00,$152.29,1066.03,7/31/2023,London,Debit Card,,,
T000904,Heather Sharp,johnwilson@yahoo.com,Laptop,Electronics,7.00,$889.60,6227.20,6/30/2024,Manchester,Online Payment,,,
T000905,Patrick Carlson,alexandra91@gmail.com,Smartphone,Electronics,5.00,$971.14,4855.70,2/4/2023,Edinburgh,Cash,,,
T000906,Renee Rowe,johnsonbrian@hotmail.com,Mouse,Accessories,9.00,$680.43,6123.87,8/6/2023,Liverpool,Debit Card,,,
T000907,Wesley Phillips,rosariosierra@gmail.com,Keyboard,Electronics,6.00,$231.26,1387.56,11/20/2023,London,Debit Card,,,
T000908,Valerie Watkins,hamptonjonathan@stewart.com,Headphones,Electronics,10.00,$534.58,5345.80,2/6/2023,London,Cash,,,
T000909,Barbara Rodriguez,wdavis@downs-francis.com,Tablet,Accessories,1.00,$731.36,731.36,7/4/2023,Manchester,Online Payment,,,
T000910,Sandra Ewing,kristen79@woods.biz,Headphones,Electronics,7.00,$826.45,5785.15,9/16/2023,London,Cash,,,
T000911,Erik Levine,jessicanelson@sexton.net,Smartphone,Electronics,7.00,$111.29,779.03,5/18/2023,Edinburgh,Cash,,,
T000912,Catherine Johnson,gjackson@yahoo.com,Smartphone,Electronics,9.00,$307.24,2765.16,12/18/2024,Liverpool,Debit Card,,,
T000913,Anna Castro,jenniferarmstrong@yahoo.com,Smartphone,Accessories,6.00,$603.04,3618.24,3/13/2024,Liverpool,Online Payment,,,
T000914,Jeanette Walker,erika37@gmail.com,Tablet,Electronics,9.00,$884.86,7963.74,5/10/2023,Liverpool,Credit Card,,,
T000915,Heidi Miller,dlambert@jacobs-green.com,Mouse,Electronics,9.00,$991.67,8925.03,4/6/2023,Edinburgh,Online Payment,,,
T000916,Candice Hernandez,kellerpatricia@benitez.org,Monitor,Accessories,7.00,$564.31,3950.17,3/30/2024,London,Debit Card,,,
T000917,Lori Stewart,bensonjoanne@yahoo.com,Mouse,Electronics,3.00,$805.66,2416.98,11/18/2024,London,Online Payment,,,
T000918,Ashley Strickland,april03@hotmail.com,Keyboard,Accessories,9.00,$654.47,5890.23,4/6/2023,Manchester,Credit Card,,,
T000919,Brad Greene,douglas87@yahoo.com,Keyboard,Electronics,1.00,$939.49,939.49,3/4/2024,Manchester,Debit Card,,,
T000920,Wanda Wise,kimberlymorgan@nguyen.com,Tablet,Accessories,2.00,$580.54,1161.08,1/12/2024,Birmingham,Cash,,,
T000921,David Austin,rivaskyle@lawson.com,Smartphone,Accessories,10.00,$320.76,3207.60,5/20/2024,Manchester,Online Payment,,,
T000922,Pedro Bryant,mrodriguez@martin.org,Mouse,Accessories,9.00,$904.99,8144.91,1/16/2025,Birmingham,Credit Card,,,
T000923,Haley Johnson,briannataylor@gmail.com,Tablet,Electronics,2.00,$479.10,958.20,1/2/2025,Liverpool,Cash,,,
T000924,Gina Briggs,denise10@sanchez.net,Tablet,Electronics,2.00,$639.43,1278.86,12/4/2023,Birmingham,Cash,,,
T000925,Courtney Atkinson,valdezgeorge@cooper-casey.com,Laptop,Accessories,3.00,$491.94,1475.82,10/19/2024,Liverpool,Cash,,,
T000926,Mrs. Jessica Aguirre DDS,charles33@reynolds.com,Smartphone,Accessories,8.00,$776.96,6215.68,5/3/2024,London,Credit Card,,,
T000927,Gregory Strong,brookejohnson@hotmail.com,Headphones,Electronics,4.00,$758.27,3033.08,10/7/2023,London,Debit Card,,,
T000928,Amanda Bradshaw,gilllynn@chavez.com,Tablet,Electronics,8.00,$397.47,3179.76,9/10/2024,Liverpool,Cash,,,
T000929,Justin Harris,charles23@yahoo.com,Laptop,Electronics,5.00,$740.76,3703.80,8/7/2024,London,Cash,,,
T000930,James Powers,tlong@davis.org,Smartphone,Accessories,8.00,$678.12,5424.96,7/20/2024,Edinburgh,Online Payment,,,
T000931,Timothy Fitzgerald,hayleyjones@yahoo.com,Laptop,Electronics,4.00,$613.40,2453.60,12/7/2023,Edinburgh,Debit Card,,,
T000932,Elizabeth Espinoza,alexandra19@hotmail.com,Smartphone,Electronics,9.00,$171.64,1544.76,7/15/2023,Edinburgh,Debit Card,,,
T000933,Timothy Stafford MD,hectortaylor@gmail.com,Smartphone,Accessories,5.00,$692.99,3464.95,7/7/2024,London,Credit Card,,,
T000934,Patrick Brown,charles77@yahoo.com,Smartphone,Accessories,10.00,$442.57,4425.70,2/28/2024,Liverpool,Credit Card,,,
T000935,Eric Price,swhite@yahoo.com,Tablet,Electronics,9.00,$883.07,7947.63,7/23/2023,Edinburgh,Debit Card,,,
T000936,Eric Morris,farrelljake@barton.com,Laptop,Accessories,10.00,$497.20,4972.00,2/21/2024,Liverpool,Credit Card,,,
T000937,Jennifer Hernandez,gabrielleharrison@rogers.biz,Monitor,Accessories,10.00,$104.79,1047.90,3/21/2024,Liverpool,Online Payment,,,
T000938,Phillip Gregory,codyjohnson@smith.com,Tablet,Electronics,8.00,$107.38,859.04,2/2/2024,Liverpool,Credit Card,,,
T000939,Linda Gonzales,jacksonkaitlin@wiley.com,Mouse,Accessories,5.00,$345.07,1725.35,2/20/2024,Edinburgh,Debit Card,,,
T000940,Jessica Palmer,nortega@gmail.com,Headphones,Electronics,9.00,$769.95,6929.55,6/21/2024,Manchester,Online Payment,,,
T000941,Destiny Harris,robert99@cannon-simpson.com,Monitor,Accessories,8.00,$802.37,6418.96,2/13/2024,Edinburgh,Debit Card,,,
T000942,Dale Doyle,whitneycoleman@fernandez.biz,Laptop,Electronics,3.00,$668.95,2006.85,9/10/2023,Manchester,Debit Card,,,
T000943,Susan Ellis,murphyjohn@pacheco.com,Headphones,Accessories,2.00,$882.59,1765.18,4/4/2024,Manchester,Online Payment,,,
T000944,David Wilson,cindy44@ponce.biz,Laptop,Accessories,5.00,$879.14,4395.70,3/5/2024,Manchester,Cash,,,
T000945,Michelle Daniels,isingh@gordon.com,Headphones,Accessories,3.00,$343.17,1029.51,3/16/2023,Liverpool,Cash,,,
T000946,Michelle Jones,pcarroll@jackson-willis.com,Mouse,Accessories,6.00,$433.32,2599.92,4/25/2023,Birmingham,Online Payment,,,
T000947,Joshua Luna,thomas67@gmail.com,Mouse,Electronics,6.00,$774.46,4646.76,8/27/2024,Liverpool,Credit Card,,,
T000948,Jesse Johnson,zhangtyler@torres.org,Headphones,Accessories,4.00,$664.80,2659.20,4/27/2024,Birmingham,Cash,,,
T000949,Renee Young,tomdelgado@rodriguez.com,Tablet,Electronics,5.00,$67.06,335.30,7/24/2023,Edinburgh,Online Payment,,,
T000950,Michelle Wilson,megan93@gmail.com,Smartphone,Accessories,9.00,$379.59,3416.31,10/12/2024,Edinburgh,Cash,,,
T000951,Mario Lyons,vmeyer@buckley.com,Mouse,Accessories,4.00,$129.34,517.36,2/20/2024,Manchester,Cash,,,
T000952,Mathew Hanna,swilcox@mullen.com,Tablet,Electronics,3.00,$714.55,2143.65,6/10/2024,London,Debit Card,,,
T000953,William Miles,gregoryowens@cunningham-burnett.com,Keyboard,Electronics,4.00,$385.50,1542.00,7/8/2024,Birmingham,Cash,,,
T000954,Jonathan Mcguire,estescynthia@rodriguez.com,Headphones,Electronics,8.00,$127.79,1022.32,11/19/2023,London,Cash,,,
T000955,Sandra Schroeder,karen57@nelson.com,Keyboard,Electronics,2.00,$96.10,192.20,6/10/2024,Liverpool,Credit Card,,,
T000956,Corey Heath,amy45@clark.com,Monitor,Accessories,5.00,$25.19,125.95,3/3/2024,Edinburgh,Debit Card,,,
T000957,Brenda Scott,william78@gmail.com,Laptop,Electronics,5.00,$317.64,1588.20,2/10/2024,Birmingham,Credit Card,,,
T000958,Richard Rogers,ycarr@yahoo.com,Tablet,Electronics,4.00,$664.29,2657.16,8/22/2024,Birmingham,Cash,,,
T000959,Audrey Anderson,aholmes@booker.com,Mouse,Electronics,3.00,$467.32,1401.96,5/31/2023,Birmingham,Online Payment,,,
T000960,Jacob Alvarez,david27@kelley-garcia.com,Mouse,Electronics,7.00,$789.76,5528.32,3/7/2024,Birmingham,Cash,,,
T000961,Timothy Castillo II,fergusonvincent@gmail.com,Headphones,Accessories,5.00,$418.35,2091.75,10/27/2023,London,Online Payment,,,
T000962,Katelyn Meyers,hernandezsusan@hotmail.com,Headphones,Accessories,5.00,$401.44,2007.20,1/4/2024,Manchester,Credit Card,,,
T000963,Gina Banks,robersonrachel@weeks.com,Monitor,Accessories,6.00,$684.16,4104.96,8/14/2024,Birmingham,Cash,,,
T000964,Danielle Burke,morganpamela@gmail.com,Laptop,Accessories,7.00,$263.46,1844.22,3/5/2023,Edinburgh,Online Payment,,,
T000965,Kevin Ruiz,cthomas@ramirez.com,Laptop,Accessories,5.00,$430.29,2151.45,9/20/2023,Birmingham,Online Payment,,,
T000966,Rachel Peterson,vfields@smith-harris.com,Laptop,Electronics,5.00,$610.97,3054.85,6/10/2024,Edinburgh,Debit Card,,,
T000967,Judy Tucker,emily74@hotmail.com,Tablet,Electronics,6.00,$753.87,4523.22,3/14/2024,Edinburgh,Cash,,,
T000968,Amanda Stone,jaredwillis@rodriguez.com,Mouse,Electronics,3.00,$843.06,2529.18,11/19/2023,Liverpool,Debit Card,,,
T000969,Jesse Peterson,lauracollins@hotmail.com,Mouse,Accessories,4.00,$199.03,796.12,10/6/2024,Manchester,Debit Card,,,
T000970,Julie Taylor,wprice@yahoo.com,Smartphone,Electronics,10.00,$283.36,2833.60,10/21/2023,Edinburgh,Debit Card,,,
T000971,Kristin Crawford,davisjamie@hotmail.com,Mouse,Accessories,7.00,$270.54,1893.78,10/6/2023,Edinburgh,Credit Card,,,
T000972,Kayla Leon,friedmanalan@morris.com,Smartphone,Accessories,3.00,$509.33,1527.99,1/3/2024,Edinburgh,Debit Card,,,
T000973,Joanna Alvarez,michelle83@ramirez.com,Monitor,Accessories,1.00,$730.89,730.89,10/23/2023,Edinburgh,Cash,,,
T000974,Wanda Davis,grayshannon@beck-murphy.info,Tablet,Accessories,5.00,$631.29,3156.45,8/10/2023,Edinburgh,Credit Card,,,
T000975,Albert Cardenas,djones@fox.com,Smartphone,Accessories,1.00,$133.21,133.21,7/31/2023,Liverpool,Online Payment,,,
T000976,Jesus Greene,matthewsangela@hotmail.com,Tablet,Electronics,8.00,$140.63,1125.04,8/8/2024,Liverpool,Credit Card,,,
T000977,Eduardo Brooks,nbrown@gmail.com,Smartphone,Accessories,1.00,$564.97,564.97,9/1/2023,London,Credit Card,,,
T000978,Melissa Hayes,philip47@gmail.com,Tablet,Electronics,2.00,$66.18,132.36,1/9/2025,Liverpool,Online Payment,,,
T000979,Hayley Nelson,ccook@yahoo.com,Monitor,Accessories,9.00,$860.16,7741.44,4/4/2024,Liverpool,Credit Card,,,
T000980,Brandon Jones II,alec19@yahoo.com,Mouse,Accessories,2.00,$820.13,1640.26,11/7/2023,London,Online Payment,,,
T000981,Terry Rodriguez,patriciastevens@watson.com,Mouse,Accessories,6.00,$200.99,1205.94,7/3/2023,Liverpool,Credit Card,,,
T000982,Kimberly Hernandez,cknox@cruz-nielsen.com,Laptop,Electronics,10.00,$20.11,201.10,5/16/2024,Liverpool,Cash,,,
T000983,Jennifer Hawkins,jenkinsadam@yahoo.com,Headphones,Electronics,3.00,$296.59,889.77,7/31/2023,Liverpool,Cash,,,
T000984,Bobby Richardson,yowens@alvarez.com,Laptop,Accessories,7.00,$205.02,1435.14,4/25/2024,Birmingham,Online Payment,,,
T000985,Kathleen Morton,wilsonjennifer@benson-cummings.com,Monitor,Accessories,2.00,$709.59,1419.18,11/3/2023,Manchester,Online Payment,,,
T000986,Lisa Acevedo,hhicks@hotmail.com,Mouse,Accessories,3.00,$955.83,2867.49,9/9/2023,Manchester,Debit Card,,,
T000987,Alyssa Hunt,hchandler@richardson.com,Laptop,Electronics,1.00,$602.10,602.10,8/18/2023,Manchester,Cash,,,
T000988,Teresa Elliott,josephbennett@griffin-grant.net,Keyboard,Electronics,6.00,$576.72,3460.32,3/24/2023,Edinburgh,Credit Card,,,
T000989,Megan Hicks MD,sergiowarner@fisher.com,Tablet,Accessories,3.00,$514.22,1542.66,12/20/2024,Manchester,Debit Card,,,
